"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties"
"CHEMBL1489254";"TRIACETIN";"2";"218.21";"0";"0.04";"TRIACETIN";"CC(=O)OCC(COC(C)=O)OC(C)=O";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909158";"DRUGMATRIX: HMG-CoA Reductase enzyme inhibition (substrate: [14C]HMG-CoA)";"B";"BAO_0000357";"single protein format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL402";"HMG-CoA reductase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";""
"CHEMBL1479";"DANAZOL";"4";"337.46";"0";"4.22";"DANAZOL";"C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=Cc5oncc5C[C@]4(C)[C@H]3CC[C@@]21C";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909158";"DRUGMATRIX: HMG-CoA Reductase enzyme inhibition (substrate: [14C]HMG-CoA)";"B";"BAO_0000357";"single protein format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL402";"HMG-CoA reductase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";""
"CHEMBL3704922";"";"0";"577.84";"None";"None";"BDBM175097";"C#Cc1ccc(NC(=O)O[C@H]2C[C@@H](C)C=C3C=C[C@H](C)[C@H](CC[C@@H]4C[C@@H](O[Si](C)(C)C(C)(C)C)CC(=O)O4)[C@H]32)cc1";"IC50";"'='";"36.5";"nM";"7.44";"";"320832";"UO_0000065";"12.87";"None";"None";"None";"False";"CHEMBL3706229";"Reductase Activity Assay: The HMGR activity was performed using HMG-CoA reductase assay kit from Sigma-Aldrich with the human recombinant protein or 100 μg total cell lysates from A549 cells. Lovastatin was used as a positive control, and SAHA as a negative control. HMGR activity under defined assay conditions, containing NADPH and HMG-CoA substrate in a final volume of 0.2 mL of 100 mM potassium phosphatate buffer (120 mM KCI, 1 mM EDTA, 5 mM DTT, pH 7.4), were initiated in the presence or absence (control) of test compounds dissolved in dimethylsulfoxide (DMSO). The rates of NADPH consumption were monitored every 20 seconds, for up to 10 minutes, by spectrophotometer at 37° C. and 340 nm.";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"A549";"None";"";"";"";"CHEMBL402";"HMG-CoA reductase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639013";"37";"BindingDB Database";"";"2015";"CHEMBL3307651";""
"CHEMBL38737";"THIOACETAMIDE";"0";"75.14";"0";"0.91";"THIOACETAMIDE";"CC(=N)S";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909158";"DRUGMATRIX: HMG-CoA Reductase enzyme inhibition (substrate: [14C]HMG-CoA)";"B";"BAO_0000357";"single protein format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL402";"HMG-CoA reductase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";""
"CHEMBL429023";"ROTENONE";"0";"394.42";"0";"3.70";"ROTENONE";"C=C(C)[C@H]1Cc2c(ccc3c2O[C@@H]2COc4cc(OC)c(OC)cc4[C@@H]2C3=O)O1";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909158";"DRUGMATRIX: HMG-CoA Reductase enzyme inhibition (substrate: [14C]HMG-CoA)";"B";"BAO_0000357";"single protein format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL402";"HMG-CoA reductase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";""
"CHEMBL6466";"COUMARIN";"4";"146.14";"0";"1.79";"COUMARIN";"O=c1ccc2ccccc2o1";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909158";"DRUGMATRIX: HMG-CoA Reductase enzyme inhibition (substrate: [14C]HMG-CoA)";"B";"BAO_0000357";"single protein format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL402";"HMG-CoA reductase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";""
"CHEMBL926";"DOBUTAMINE";"4";"301.39";"0";"2.96";"DOBUTAMINE";"CC(CCc1ccc(O)cc1)NCCc1ccc(O)c(O)c1";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909158";"DRUGMATRIX: HMG-CoA Reductase enzyme inhibition (substrate: [14C]HMG-CoA)";"B";"BAO_0000357";"single protein format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL402";"HMG-CoA reductase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";""
"CHEMBL488025";"EXISULIND";"3";"372.42";"0";"4.03";"SULINDAC SULFONE";"CC1=C(CC(=O)O)c2cc(F)ccc2/C1=C\c1ccc(S(C)(=O)=O)cc1";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909158";"DRUGMATRIX: HMG-CoA Reductase enzyme inhibition (substrate: [14C]HMG-CoA)";"B";"BAO_0000357";"single protein format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL402";"HMG-CoA reductase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";""
"CHEMBL1419";"SIBUTRAMINE";"4";"279.86";"0";"4.74";"SIBUTRAMINE";"CC(C)CC(N(C)C)C1(c2ccc(Cl)cc2)CCC1";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909158";"DRUGMATRIX: HMG-CoA Reductase enzyme inhibition (substrate: [14C]HMG-CoA)";"B";"BAO_0000357";"single protein format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL402";"HMG-CoA reductase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";""
"CHEMBL3896765";"";"0";"596.94";"2";"5.07";"BDBM155382";"CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1/C=C/[C@H]1C[C@H](O)CC(OCC(Cl)(Cl)Cl)O1";"IC50";"'='";"2.0";"nM";"8.70";"";"319526";"UO_0000065";"14.57";"0.32";"3.63";"8.54";"False";"CHEMBL3705652";"Reductase Assay : The following procedure was followed using a HMG-CoA Reductase assay kit obtained from Sigma-Aldrich (catalogue number CS1090). The assay is based on the spectrophotometric measurement of the decrease in absorbance at 340 nm of NADPH in solution. A decrease in absorbance is caused by the oxidation of NADPH by the catalytic subunit of HMGR in the presence of the substrate HMG-CoA. Effective inhibition of the HMG-CoA leads to a reduction in oxidation of NADPH which in turn leads to a smaller reduction in the absorbance at 340 nm over time.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL402";"HMG-CoA reductase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638401";"37";"BindingDB Database";"";"2015";"None";""
"CHEMBL114";"SAQUINAVIR";"4";"670.86";"1";"3.09";"SAQUINAVIR";"CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909158";"DRUGMATRIX: HMG-CoA Reductase enzyme inhibition (substrate: [14C]HMG-CoA)";"B";"BAO_0000357";"single protein format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL402";"HMG-CoA reductase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";""
"CHEMBL44657";"ETOPOSIDE";"4";"588.56";"2";"1.34";"ETOPOSIDE";"COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909158";"DRUGMATRIX: HMG-CoA Reductase enzyme inhibition (substrate: [14C]HMG-CoA)";"B";"BAO_0000357";"single protein format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL402";"HMG-CoA reductase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";""
"CHEMBL115769";"";"0";"334.35";"0";"3.97";"RWJ-68354";"COc1cc(N)[nH]c2nc(-c3ccc(F)cc3)c(-c3ccncc3)c1-2";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909158";"DRUGMATRIX: HMG-CoA Reductase enzyme inhibition (substrate: [14C]HMG-CoA)";"B";"BAO_0000357";"single protein format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL402";"HMG-CoA reductase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";""
"CHEMBL15770";"SULINDAC";"4";"356.42";"0";"4.37";"SULINDAC";"CC1=C(CC(=O)O)c2cc(F)ccc2/C1=C\c1ccc([S+](C)[O-])cc1";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909158";"DRUGMATRIX: HMG-CoA Reductase enzyme inhibition (substrate: [14C]HMG-CoA)";"B";"BAO_0000357";"single protein format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL402";"HMG-CoA reductase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";""
"CHEMBL3677709";"";"0";"687.06";"2";"7.29";"BDBM155379";"CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1/C=C/[C@@H]1C[C@@H](OCc2ccccc2)CC(OCC(Cl)(Cl)Cl)O1";"IC50";"'='";"2.0";"nM";"8.70";"";"319523";"UO_0000065";"12.66";"0.27";"1.41";"9.58";"False";"CHEMBL3705652";"Reductase Assay : The following procedure was followed using a HMG-CoA Reductase assay kit obtained from Sigma-Aldrich (catalogue number CS1090). The assay is based on the spectrophotometric measurement of the decrease in absorbance at 340 nm of NADPH in solution. A decrease in absorbance is caused by the oxidation of NADPH by the catalytic subunit of HMGR in the presence of the substrate HMG-CoA. Effective inhibition of the HMG-CoA leads to a reduction in oxidation of NADPH which in turn leads to a smaller reduction in the absorbance at 340 nm over time.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL402";"HMG-CoA reductase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638401";"37";"BindingDB Database";"";"2015";"None";""
"CHEMBL471";"SOTALOL";"4";"272.37";"0";"1.09";"SOTALOL";"CC(C)NCC(O)c1ccc(NS(C)(=O)=O)cc1";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909158";"DRUGMATRIX: HMG-CoA Reductase enzyme inhibition (substrate: [14C]HMG-CoA)";"B";"BAO_0000357";"single protein format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL402";"HMG-CoA reductase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";""
"CHEMBL260510";"";"0";"754.88";"2";"-1.81";"IAVPGEVA";"CC[C@H](C)[C@H](N)C(=O)N[C@@H](C)C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)NCC(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](C)C(=O)O)C(C)C)C(C)C";"IC50";"'='";"201120.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1166355";"Inhibition of HMG-CoA reductase by spectrophotometry";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL402";"HMG-CoA reductase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1165979";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2010";"None";""
"CHEMBL1527608";"DOXOFYLLINE";"3";"266.26";"0";"-1.19";"DOXOFYLLINE";"Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909158";"DRUGMATRIX: HMG-CoA Reductase enzyme inhibition (substrate: [14C]HMG-CoA)";"B";"BAO_0000357";"single protein format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL402";"HMG-CoA reductase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";""
"CHEMBL428880";"CROMOLYN";"4";"468.37";"0";"2.11";"CROMOLYN";"O=C(O)c1cc(=O)c2c(OCC(O)COc3cccc4oc(C(=O)O)cc(=O)c34)cccc2o1";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909158";"DRUGMATRIX: HMG-CoA Reductase enzyme inhibition (substrate: [14C]HMG-CoA)";"B";"BAO_0000357";"single protein format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL402";"HMG-CoA reductase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";""
"CHEMBL1201203";"BENZTROPINE";"4";"307.44";"0";"4.42";"BENZTROPINE";"CN1[C@H]2CC[C@@H]1C[C@H](OC(c1ccccc1)c1ccccc1)C2";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909158";"DRUGMATRIX: HMG-CoA Reductase enzyme inhibition (substrate: [14C]HMG-CoA)";"B";"BAO_0000357";"single protein format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL402";"HMG-CoA reductase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";""
"CHEMBL1161645";"";"0";"470.52";"0";"4.98";"9";"Cc1cc(F)ccc1-c1c(-c2ccc(F)cc2)nc(C(C)C)n1/C=C/[C@@H](O)C[C@@H](O)CC(=O)O";"IC50";"'='";"8.4";"nM";"8.08";"";"";"UO_0000065";"17.16";"0.32";"3.10";"8.45";"False";"CHEMBL832902";"Inhibitory concentration against 3-hydroxy-3-methylglutaryl-CoA reductase";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL402";"HMG-CoA reductase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1144315";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2005";"None";""
"CHEMBL102112";"";"0";"403.41";"0";"3.18";"11oo";"Cc1nc2ccccc2c(-c2ccccc2)c1OCC(O)C[C@@H](O)CC(=O)[O-].[Na+]";"IC50";"'>'";"5000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL692247";"Inhibition of the incorporation of sodium [14C]acetate into cholesterol in HEP G2 cells.";"F";"BAO_0000219";"cell-based format";"None";"None";"None";"HepG2";"None";"";"";"";"CHEMBL402";"HMG-CoA reductase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1125911";"1";"Scientific Literature";"J. Med. Chem.";"1991";"CHEMBL3307718";""
"CHEMBL53463";"DOXORUBICIN";"4";"543.53";"3";"0.00";"DOXORUBICIN";"COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909158";"DRUGMATRIX: HMG-CoA Reductase enzyme inhibition (substrate: [14C]HMG-CoA)";"B";"BAO_0000357";"single protein format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL402";"HMG-CoA reductase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";""
"CHEMBL14053";"TRICHLOROACETIC ACID";"4";"163.39";"0";"1.44";"TRICHLOROACETIC ACID";"O=C(O)C(Cl)(Cl)Cl";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909158";"DRUGMATRIX: HMG-CoA Reductase enzyme inhibition (substrate: [14C]HMG-CoA)";"B";"BAO_0000357";"single protein format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL402";"HMG-CoA reductase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";""
"CHEMBL1630578";"TIRILAZAD";"3";"624.87";"2";"5.46";"TIRILAZAD";"C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)C3=CC[C@]2(C)[C@H]1C(=O)CN1CCN(c2cc(N3CCCC3)nc(N3CCCC3)n2)CC1";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909158";"DRUGMATRIX: HMG-CoA Reductase enzyme inhibition (substrate: [14C]HMG-CoA)";"B";"BAO_0000357";"single protein format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL402";"HMG-CoA reductase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";""
"CHEMBL850";"SPARFLOXACIN";"4";"392.41";"0";"2.08";"SPARFLOXACIN";"C[C@H]1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C[C@@H](C)N1";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909158";"DRUGMATRIX: HMG-CoA Reductase enzyme inhibition (substrate: [14C]HMG-CoA)";"B";"BAO_0000357";"single protein format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL402";"HMG-CoA reductase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";""
"CHEMBL276832";"HYDRALAZINE";"4";"160.18";"0";"0.92";"HYDRALAZINE";"NNc1nncc2ccccc12";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909158";"DRUGMATRIX: HMG-CoA Reductase enzyme inhibition (substrate: [14C]HMG-CoA)";"B";"BAO_0000357";"single protein format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL402";"HMG-CoA reductase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";""
"CHEMBL469";"KETOROLAC";"4";"255.27";"0";"2.29";"KETOROLAC";"O=C(c1ccccc1)c1ccc2n1CCC2C(=O)O";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909158";"DRUGMATRIX: HMG-CoA Reductase enzyme inhibition (substrate: [14C]HMG-CoA)";"B";"BAO_0000357";"single protein format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL402";"HMG-CoA reductase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";""
"CHEMBL817";"TOLAZAMIDE";"4";"311.41";"0";"1.77";"TOLAZAMIDE";"Cc1ccc(S(=O)(=O)NC(=O)NN2CCCCCC2)cc1";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909158";"DRUGMATRIX: HMG-CoA Reductase enzyme inhibition (substrate: [14C]HMG-CoA)";"B";"BAO_0000357";"single protein format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL402";"HMG-CoA reductase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";""
"CHEMBL2111238";"";"0";"403.45";"0";"4.94";"3c";"Cc1nc(-c2ccccc2)cc(-c2ccc(F)cc2)c1/C=C\[C@@H]1C[C@@H](O)CC(=O)O1";"IC50";"'='";"5000.0";"nM";"5.30";"";"";"UO_0000065";"13.14";"0.24";"0.36";"8.92";"False";"CHEMBL692726";"Inhibition of cellular HMG-CoA reductase in cultures of human HEP G2 cells, determined by decreased incorporation of sodium [14C]acetate into cholesterol.";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HepG2";"None";"";"";"";"CHEMBL402";"HMG-CoA reductase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1125087";"1";"Scientific Literature";"J. Med. Chem.";"1990";"CHEMBL3307718";""
"CHEMBL2347007";"";"0";"451.60";"0";"3.53";"13, simva-HA";"CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)NO)[C@H]21";"IC50";"'='";"13.1";"nM";"7.88";"";"";"UO_0000065";"17.46";"0.34";"4.35";"6.79";"False";"CHEMBL2351479";"Inhibition of recombinant HMG-CoA reductase (unknown origin) after 10 mins by spectrophotometric analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL402";"HMG-CoA reductase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2346500";"1";"Scientific Literature";"J. Med. Chem.";"2013";"None";""
"CHEMBL503";"LOVASTATIN";"4";"404.55";"0";"4.20";"lovastatin";"CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21";"IC50";"'='";"29.5";"nM";"7.53";"";"407398";"UO_0000065";"18.61";"0.35";"3.33";"10.34";"False";"CHEMBL3888526";"Reductase Activity Assay: The HMGR activity was performed using HMG-CoA reductase assay kit from Sigma-Aldrich with the human recombinant protein or 100 μg total cell lysates from A549 cells. Lovastatin was used as a positive control, and SAHA as a negative control. HMGR activity under defined assay conditions, containing NADPH and HMG-CoA substrate in a final volume of 0.2 mL of 100 mM potassium phosphatate buffer (120 mM KCl, 1 mM EDTA, 5 mM DTT, pH 7.4), were initiated in the presence or absence (control) of test compounds dissolved in dimethylsulfoxide (DMSO). The rates of NADPH consumption were monitored every 20 seconds, for up to 10 minutes, by spectrophotometer at 37° C. and 340 nm.";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"A549";"None";"";"";"";"CHEMBL402";"HMG-CoA reductase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886749";"37";"BindingDB Database";"";"2016";"CHEMBL3307651";""
"CHEMBL1082";"AMOXICILLIN";"4";"365.41";"0";"0.02";"AM";"CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909158";"DRUGMATRIX: HMG-CoA Reductase enzyme inhibition (substrate: [14C]HMG-CoA)";"B";"BAO_0000357";"single protein format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL402";"HMG-CoA reductase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";""
"CHEMBL156455";"1,1-DICHLOROETHENE";"0";"96.94";"0";"1.94";"1,1-DICHLOROETHENE";"C=C(Cl)Cl";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909158";"DRUGMATRIX: HMG-CoA Reductase enzyme inhibition (substrate: [14C]HMG-CoA)";"B";"BAO_0000357";"single protein format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL402";"HMG-CoA reductase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";""
"CHEMBL16068";"BROMOBENZENE";"0";"157.01";"0";"2.45";"BROMOBENZENE";"Brc1ccccc1";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909158";"DRUGMATRIX: HMG-CoA Reductase enzyme inhibition (substrate: [14C]HMG-CoA)";"B";"BAO_0000357";"single protein format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL402";"HMG-CoA reductase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";""
"CHEMBL744";"RILUZOLE";"4";"234.20";"0";"2.78";"RILUZOLE";"Nc1nc2ccc(OC(F)(F)F)cc2s1";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909158";"DRUGMATRIX: HMG-CoA Reductase enzyme inhibition (substrate: [14C]HMG-CoA)";"B";"BAO_0000357";"single protein format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL402";"HMG-CoA reductase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";""
